sequence_ID,bifurcation_points
8570,732.97
8571,1149.97
8572,693.55
8573,1090.98
8574,856.77
8575,600.04
8576,736.39
8577,787.47
8578,525.22
8579,829.52
8580,628.18
8581,637.49
8582,1129.25
8583,901.51
8584,741.06
8585,615.26
8586,665.07
8587,1100.58
8588,732.54
8589,1364.94
8590,757.14
8591,1054.92
8592,1177.86
8593,871.06
8594,1422.65
8595,830.83
8596,992.1
8597,574.22
8598,685.87
8599,1339.77
8600,928.96
8601,701.05
8602,720.97
8603,1023.96
8604,914.55
8605,637.33
8606,726.87
8607,848.81
8608,622.53
8609,923.73
8610,1348.93
8611,557.17
8612,892.87
8613,733.09
8614,1018.74
8615,1070.26
8616,946.54
8617,786.38
8618,1086.18
8619,1495.98
8620,942.27
8621,1242.11
8622,852.95
8623,1172.75
8624,713.96
8625,852.85
8626,708.81
8627,645.32
8628,803.61
8629,709.49
8630,847.95
8631,890.74
8632,1476.22
8633,713.11
8634,798
8635,938.24
8636,1473.29
8637,1101.39
8638,1047.93
8639,795.28
8640,918.51
8641,676.76
8642,674.12
8643,983.25
8644,642.57
8645,1440.67
8646,1205.31
8647,763.39
8648,1379.37
8649,1429.97
8650,797.3
8651,760.34
8652,719.6
8653,1330.81
8654,634.95
8655,636.29
8656,589.86
8657,962.83
8658,1204.56
8659,1180.68
8660,1274.46
8661,814.83
8662,629.25
8663,1143.21
8664,987.64
8665,799.13
8666,1282.34
8667,719.52
8668,657.55
8669,1064.89
8670,703.31
8671,930.25
8672,742.36
8673,1206.08
8674,819.73
8675,891.81
8676,723.48
8677,634.33
8678,886.72
8679,641.21
8680,1016.85
8681,698.24
8682,937.82
8683,748.5
8684,950.91
8685,1209.77
8686,772.34
8687,691.4
8688,1369.37
8689,661.43
8690,653.2
8691,698.06
8692,971.05
8693,1352.24
8694,1121.22
8695,1056.84
8696,839.83
8697,696.93
8698,585.96
8699,981.35
8700,943.19
8701,770
8702,628.82
8703,765.32
8704,823.89
8705,1056.96
8706,545.37
8707,1264.81
8708,666.39
8709,1484.19
8710,997.36
8711,1426.3
8712,1058.28
8713,864.15
8714,1436.35
8715,832.3
8716,663.26
8717,959.59
8718,721.05
8719,917.41
8720,615.21
8721,721.49
8722,1031.32
8723,1094.56
8724,967.76
8725,643.34
8726,1003.41
8727,1085.18
8728,578.74
8729,759.24
8730,742.32
8731,662.93
8732,702.73
8733,712.77
8734,1481.02
8735,1219.77
8736,1001.38
8737,571.82
8738,733.37
8739,895.51
8740,992.41
8741,1331.02
8742,1207.24
8743,717.38
8744,733.52
8745,798.32
8746,971.45
8747,1409.59
8748,801.09
8749,1295.51
8750,708.38
8751,638.72
8752,744.81
8753,1239.73
8754,663.02
8755,692.85
8756,1199.44
8757,1037.34
8758,1300.55
8759,1486.42
8760,806.46
8761,713.01
8762,1028.97
8763,1161.77
8764,608.98
8765,1175.26
8766,1365.05
8767,1207.26
8768,1483.3
8769,1005.81
8770,765.6
8771,1079.76
8772,817.66
8773,1363.28
8774,1090.08
8775,783.93
8776,947.57
8777,845.36
8778,900.8
8779,752.08
8780,685.13
8781,1088.61
8782,918.23
8783,765.98
8784,887.6
8785,1305.86
8786,673.18
8787,1400.54
8788,761.87
8789,1379.12
8790,926.34
8791,926.6
8792,1110.76
8793,1393.74
8794,747.35
8795,1263.58
8796,990.81
8797,1235.5
8798,1231.17
8799,1369.64
8800,1076.07
8801,782.31
8802,913.34
8803,1319.55
8804,1242.99
8805,944.4
8806,787.94
8807,676.4
8808,841.81
8809,1102.43
8810,947.71
8811,891.85
8812,1117.76
8813,781.51
8814,694.3
8815,1000.61
8816,1432.84
8817,645.03
8818,760.61
8819,850.42
8820,1002.35
8821,1007.08
8822,1226.3
8823,781.6
8824,854.24
8825,788.69
8826,582.54
8827,654.39
8828,1038.66
8829,1193.76
8830,1365.63
8831,1090.08
8832,1404.93
8833,684.58
8834,889.92
8835,742.16
8836,778.2
8837,662.08
8838,960.54
8839,889.62
8840,808.66
8841,1478.04
8842,669.59
8843,1307.19
8844,896.13
8845,1335.15
8846,1010.08
8847,1385.03
8848,692.95
8849,729.46
8850,1136.28
8851,851.78
8852,838.47
8853,844.56
8854,656.52
8855,889.46
8856,1117.91
8857,1021.23
8858,1241.17
8859,1263.69
8860,815.1
8861,976.98
8862,725.91
8863,898.54
8864,1120.28
8865,545.04
8866,1189.08
8867,1169.64
8868,701.78
8869,894.92
8870,658.9
8871,769.89
8872,785.26
8873,1323.96
8874,836.73
8875,1272.73
8876,1119.4
8877,1317.34
8878,697.86
8879,1479.5
8880,546.89
8881,782.44
8882,1355.05
8883,1241.14
8884,770.77
8885,751.82
8886,1367.46
8887,1313.83
8888,1405.64
8889,550.79
8890,1040.63
8891,894.86
8892,822.57
8893,1080.11
8894,791.63
8895,705.54
8896,961.29
8897,1157.61
8898,1473.51
8899,788.81
8900,876.68
8901,734.6
8902,1039.18
8903,904.42
8904,741.81
8905,924.77
8906,683.65
8907,1062.13
8908,1393.76
8909,1337.48
8910,942.97
8911,1291.52
8912,726.77
8913,1033.79
8914,1082.53
8915,782.99
8916,611.2
8917,886.55
8918,1350.37
8919,624.39
8920,738.43
8921,1214.75
8922,835.86
8923,1007.98
8924,576.52
8925,547
8926,741.23
8927,1176.15
8928,1272.27
8929,831.69
8930,740.59
8931,854.84
8932,1180.58
8933,763.35
8934,1131.4
8935,1021.47
8936,876.73
8937,881.96
8938,745.96
8939,755.06
8940,914.03
8941,1086.57
8942,1355.76
8943,637.18
8944,616.74
8945,1298.47
8946,666.7
8947,910.41
8948,1190.2
8949,1225.34
8950,974.1
8951,755.32
8952,979.38
8953,830.73
8954,696.53
8955,1360.53
8956,1358.4
8957,1349.1
8958,1139.95
8959,659.42
8960,614.03
8961,841.93
8962,765.55
8963,752.63
8964,671.91
8965,663.76
8966,1040.22
8967,963.34
8968,805.26
8969,824.18
8970,792.34
8971,791.2
8972,720.09
8973,1274.35
8974,639.06
8975,1468.97
8976,1247.36
8977,1047.15
8978,772
8979,995.59
8980,798.61
8981,1164.99
8982,1290.85
8983,1146.83
8984,1241.21
8985,985.92
8986,1069.87
8987,846.94
8988,1350.25
8989,1315.62
8990,1105.09
8991,632.02
8992,660.89
8993,618.61
8994,1474.8
8995,1133.14
8996,1359.35
8997,1376.48
8998,785.36
8999,913.86
9000,630.69
9001,1500
9002,1500
9003,1500
9004,1500
9005,1500
9006,1500
9007,1500
9008,1500
9009,1500
9010,1500
9011,1500
9012,1500
9013,1500
9014,1500
9015,1500
9016,1500
9017,1500
9018,1500
9019,1500
9020,1500
9021,1500
9022,1500
9023,1500
9024,1500
9025,1500
9026,1500
9027,1500
9028,1500
9029,1500
9030,1500
9031,1500
9032,1500
9033,1500
9034,1500
9035,1500
9036,1500
9037,1500
9038,1500
9039,1500
9040,1500
9041,1500
9042,1500
9043,1500
9044,1500
9045,1500
9046,1500
9047,1500
9048,1500
9049,1500
9050,1500
9051,1500
9052,1500
9053,1500
9054,1500
9055,1500
9056,1500
9057,1500
9058,1500
9059,1500
9060,1500
9061,1500
9062,1500
9063,1500
9064,1500
9065,1500
9066,1500
9067,1500
9068,1500
9069,1500
9070,1500
9071,1500
9072,1500
9073,1500
9074,1500
9075,1500
9076,1500
9077,1500
9078,1500
9079,1500
9080,1500
9081,1500
9082,1500
9083,1500
9084,1500
9085,1500
9086,1500
9087,1500
9088,1500
9089,1500
9090,1500
9091,1500
9092,1500
9093,1500
9094,1500
9095,1500
9096,1500
9097,1500
9098,1500
9099,1500
9100,1500
9101,1500
9102,1500
9103,1500
9104,1500
9105,1500
9106,1500
9107,1500
9108,1500
9109,1500
9110,1500
9111,1500
9112,1500
9113,1500
9114,1500
9115,1500
9116,1500
9117,1500
9118,1500
9119,1500
9120,1500
9121,1500
9122,1500
9123,1500
9124,1500
9125,1500
9126,1500
9127,1500
9128,1500
9129,1500
9130,1500
9131,1500
9132,1500
9133,1500
9134,1500
9135,1500
9136,1500
9137,1500
9138,1500
9139,1500
9140,1500
9141,1500
9142,1500
9143,1500
9144,1500
9145,1500
9146,1500
9147,1500
9148,1500
9149,1500
9150,1500
9151,1500
9152,1500
9153,1500
9154,1500
9155,1500
9156,1500
9157,1500
9158,1500
9159,1500
9160,1500
9161,1500
9162,1500
9163,1500
9164,1500
9165,1500
9166,1500
9167,1500
9168,1500
9169,1500
9170,1500
9171,1500
9172,1500
9173,1500
9174,1500
9175,1500
9176,1500
9177,1500
9178,1500
9179,1500
9180,1500
9181,1500
9182,1500
9183,1500
9184,1500
9185,1500
9186,1500
9187,1500
9188,1500
9189,1500
9190,1500
9191,1500
9192,1500
9193,1500
9194,1500
9195,1500
9196,1500
9197,1500
9198,1500
9199,1500
9200,1500
9201,1500
9202,1500
9203,1500
9204,1500
9205,1500
9206,1500
9207,1500
9208,1500
9209,1500
9210,1500
9211,1500
9212,1500
9213,1500
9214,1500
9215,1500
9216,1500
9217,1500
9218,1500
9219,1500
9220,1500
9221,1500
9222,1500
9223,1500
9224,1500
9225,1500
9226,1500
9227,1500
9228,1500
9229,1500
9230,1500
9231,1500
9232,1500
9233,1500
9234,1500
9235,1500
9236,1500
9237,1500
9238,1500
9239,1500
9240,1500
9241,1500
9242,1500
9243,1500
9244,1500
9245,1500
9246,1500
9247,1500
9248,1500
9249,1500
9250,1500
9251,1500
9252,1500
9253,1500
9254,1500
9255,1500
9256,1500
9257,1500
9258,1500
9259,1500
9260,1500
9261,1500
9262,1500
9263,1500
9264,1500
9265,1500
9266,1500
9267,1500
9268,1500
9269,1500
9270,1500
9271,1500
9272,1500
9273,1500
9274,1500
9275,1500
9276,1500
9277,1500
9278,1500
9279,1500
9280,1500
9281,1500
9282,1500
9283,1500
9284,1500
9285,1500
9286,1500
9287,1500
9288,1500
9289,1500
9290,1500
9291,1500
9292,1500
9293,1500
9294,1500
9295,1500
9296,1500
9297,1500
9298,1500
9299,1500
9300,1500
9301,1500
9302,1500
9303,1500
9304,1500
9305,1500
9306,1500
9307,1500
9308,1500
9309,1500
9310,1500
9311,1500
9312,1500
9313,1500
9314,1500
9315,1500
9316,1500
9317,1500
9318,1500
9319,1500
9320,1500
9321,1500
9322,1500
9323,1500
9324,1500
9325,1500
9326,1500
9327,1500
9328,1500
9329,1500
9330,1500
9331,1500
9332,1500
9333,1500
9334,1500
9335,1500
9336,1500
9337,1500
9338,1500
9339,1500
9340,1500
9341,1500
9342,1500
9343,1500
9344,1500
9345,1500
9346,1500
9347,1500
9348,1500
9349,1500
9350,1500
9351,1500
9352,1500
9353,1500
9354,1500
9355,1500
9356,1500
9357,1500
9358,1500
9359,1500
9360,1500
9361,1500
9362,1500
9363,1500
9364,1500
9365,1500
9366,1500
9367,1500
9368,1500
9369,1500
9370,1500
9371,1500
9372,1500
9373,1500
9374,1500
9375,1500
9376,1500
9377,1500
9378,1500
9379,1500
9380,1500
9381,1500
9382,1500
9383,1500
9384,1500
9385,1500
9386,1500
9387,1500
9388,1500
9389,1500
9390,1500
9391,1500
9392,1500
9393,1500
9394,1500
9395,1500
9396,1500
9397,1500
9398,1500
9399,1500
9400,1500
9401,1500
9402,1500
9403,1500
9404,1500
9405,1500
9406,1500
9407,1500
9408,1500
9409,1500
9410,1500
9411,1500
9412,1500
9413,1500
9414,1500
9415,1500
9416,1500
9417,1500
9418,1500
9419,1500
9420,1500
9421,1500
9422,1500
9423,1500
9424,1500
9425,1500
9426,1500
9427,1500
9428,1500
9429,1500
9430,1500
9431,1500
9432,1500
9433,1500
9434,1500
9435,1500
9436,1500
9437,1500
9438,1500
9439,1500
9440,1500
9441,1500
9442,1500
9443,1500
9444,1500
9445,1500
9446,1500
9447,1500
9448,1500
9449,1500
9450,1500
9451,1500
9452,1500
9453,1500
9454,1500
9455,1500
9456,1500
9457,1500
9458,1500
9459,1500
9460,1500
9461,1500
9462,1500
9463,1500
9464,1500
9465,1500
9466,1500
9467,1500
9468,1500
9469,1500
9470,1500
9471,1500
9472,1500
9473,1500
9474,1500
9475,1500
9476,1500
9477,1500
9478,1500
9479,1500
9480,1500
9481,1500
9482,1500
9483,1500
9484,1500
9485,1500
9486,1500
9487,1500
9488,1500
9489,1500
9490,1500
9491,1500
9492,1500
9493,1500
9494,1500
9495,1500
9496,1500
9497,1500
9498,1500
9499,1500
9500,1500
9501,827.71
9502,1290.98
9503,827.29
9504,805.53
9505,827.82
9506,803.29
9507,680.26
9508,652.45
9509,782.94
9510,1017.93
9511,848.45
9512,1144.99
9513,1306.2
9514,795.04
9515,1003.68
9516,819.36
9517,768.78
9518,782.68
9519,884.48
9520,752.82
9521,735.27
9522,1414.4
9523,617.13
9524,814.7
9525,650.72
9526,836.65
9527,706.72
9528,997.27
9529,885.86
9530,540.21
9531,819.41
9532,1192.23
9533,962.32
9534,956.26
9535,966.91
9536,1444.62
9537,744.19
9538,728.03
9539,868.28
9540,619.68
9541,649.59
9542,1106.03
9543,879.12
9544,661.62
9545,649.79
9546,667.9
9547,882.25
9548,523.39
9549,854.83
9550,664.53
9551,540.75
9552,593.41
9553,779.66
9554,732.27
9555,825.14
9556,756.85
9557,1001.32
9558,1118.75
9559,746
9560,1399.97
9561,727.15
9562,1425.83
9563,1205.71
9564,1353.93
9565,655.22
9566,911.45
9567,655.33
9568,936.83
9569,1274.45
9570,752.17
9571,990.22
9572,1048.84
9573,830.04
9574,827.58
9575,836.48
9576,1373.81
9577,811.17
9578,940.93
9579,754.58
9580,839.26
9581,929.42
9582,699.48
9583,829.25
9584,1274.8
9585,765.6
9586,746.22
9587,797.36
9588,771.28
9589,740.27
9590,1132.33
9591,847.91
9592,1291.14
9593,861.32
9594,789.93
9595,691.9
9596,1330.13
9597,974.68
9598,887.4
9599,959.46
9600,1447.01
9601,1442.07
9602,928.61
9603,782.83
9604,721.98
9605,676.66
9606,806.35
9607,897.95
9608,1122.29
9609,797.16
9610,951.39
9611,1195.69
9612,1086.03
9613,1235.94
9614,729.58
9615,999.75
9616,852.91
9617,1044.38
9618,759.95
9619,733.89
9620,768.02
9621,1020.43
9622,911.18
9623,1014.78
9624,892.12
9625,741.78
9626,1070.04
9627,1226.86
9628,935.47
9629,679.88
9630,1384.21
9631,626.35
9632,708.33
9633,912.74
9634,1217.92
9635,716.98
9636,1146.66
9637,623.86
9638,1074.82
9639,1070.76
9640,1062.59
9641,741.43
9642,1272.15
9643,584.11
9644,1085.04
9645,994.38
9646,973.95
9647,864.98
9648,896.28
9649,926.29
9650,866.39
9651,1201.42
9652,649.96
9653,901.59
9654,1294.11
9655,696.78
9656,1441.04
9657,777.88
9658,1036.16
9659,706.73
9660,1038.55
9661,998.96
9662,1223.59
9663,898.93
9664,561.27
9665,712.91
9666,1082.89
9667,611.6
9668,1489.63
9669,890.69
9670,1087.59
9671,994.63
9672,769.43
9673,606.83
9674,1179.8
9675,1357.48
9676,773.53
9677,969.87
9678,1076.83
9679,542.14
9680,915.54
9681,756.07
9682,985.24
9683,607.21
9684,1236.31
9685,1067.83
9686,1197.01
9687,824.41
9688,1188.92
9689,1093.61
9690,1175.3
9691,1212.52
9692,803.09
9693,963.91
9694,821.44
9695,967.8
9696,967.39
9697,1447.35
9698,530.52
9699,738.94
9700,644.47
9701,866.75
9702,1240.26
9703,639.65
9704,1076.6
9705,762.77
9706,783.72
9707,1390.27
9708,695.36
9709,1352.09
9710,1160.33
9711,1161.04
9712,1479.48
9713,636.25
9714,961.63
9715,929.38
9716,1228.17
9717,1277.13
9718,782.01
9719,755.74
9720,1040.57
9721,1022.61
9722,941.2
9723,845.8
9724,832.17
9725,545.59
9726,772.98
9727,754.97
9728,821.27
9729,743.06
9730,1125.89
9731,1153.95
9732,906.4
9733,828.79
9734,882.44
9735,1188.17
9736,1414.21
9737,900.54
9738,1373.33
9739,1007.73
9740,683.83
9741,647.28
9742,741.86
9743,533.92
9744,1026.88
9745,687.5
9746,1352.16
9747,839.61
9748,757.78
9749,794.87
9750,888.05
9751,1291.31
9752,1499.12
9753,831.45
9754,1217.76
9755,1160.44
9756,909.66
9757,788.44
9758,988.91
9759,1009.06
9760,1223.9
9761,1140.49
9762,686
9763,906.51
9764,571.05
9765,1332.07
9766,1118.32
9767,704.39
9768,1337.93
9769,1262.71
9770,777.97
9771,1051.01
9772,813.91
9773,578.77
9774,569.51
9775,1151.29
9776,828.8
9777,1172.61
9778,651.84
9779,819.19
9780,834.62
9781,787.86
9782,912.43
9783,828.07
9784,820.64
9785,860.93
9786,554.46
9787,1070.56
9788,1137.99
9789,703.37
9790,852.88
9791,1213.78
9792,1367.26
9793,879.03
9794,1067.47
9795,1128.2
9796,939.09
9797,654.37
9798,810.9
9799,1176.78
9800,1348.35
9801,540.69
9802,545.11
9803,709.48
9804,1021.04
9805,1176.35
9806,657.31
9807,1032.57
9808,716.65
9809,675.87
9810,1057.68
9811,861.12
9812,843.08
9813,980.8
9814,858.16
9815,719.77
9816,730.45
9817,619.73
9818,872.22
9819,729.54
9820,979.68
9821,1496.26
9822,622.94
9823,1030.4
9824,906.54
9825,713.58
9826,725.85
9827,531.04
9828,614.22
9829,1280.47
9830,645.67
9831,1006.32
9832,1470.47
9833,815.81
9834,1236.92
9835,1326.18
9836,744.82
9837,903.92
9838,957.61
9839,686.35
9840,572.17
9841,743.12
9842,1018.27
9843,849.08
9844,1469.46
9845,1068.31
9846,1077.78
9847,1298.69
9848,968.66
9849,1025.22
9850,1059.21
9851,930.21
9852,754.72
9853,559.51
9854,1156.24
9855,1091.61
9856,1085.13
9857,667.39
9858,724.07
9859,1449.88
9860,726.2
9861,813.17
9862,947.02
9863,1143.26
9864,1286.74
9865,855.43
9866,1218.02
9867,612.16
9868,1163.63
9869,669.24
9870,1150.46
9871,868.59
9872,682.87
9873,1478.49
9874,764.71
9875,816.7
9876,802.78
9877,595.44
9878,1316.6
9879,1190.84
9880,842.46
9881,1109.88
9882,1098.61
9883,1273.89
9884,1397.41
9885,678.7
9886,798.37
9887,850.43
9888,819.8
9889,1365.06
9890,632.92
9891,1197.76
9892,824.56
9893,1339.08
9894,908.55
9895,1211.25
9896,1077.56
9897,630.14
9898,954.26
9899,1453.06
9900,1381.78
9901,725.57
9902,1443.17
9903,694.97
9904,1499.75
9905,868.89
9906,838.73
9907,621.06
9908,1086.92
9909,1065.3
9910,975.61
9911,1302.12
9912,655.34
9913,815.13
9914,717.63
9915,752.07
9916,844.17
9917,731.76
9918,712.57
9919,780.52
9920,796.57
9921,561.43
9922,780.7
9923,1285.62
9924,986.5
9925,593.66
9926,689.4
9927,1203.56
9928,927.8
9929,1008.87
9930,1151.12
9931,850.01
9932,1159.58
9933,771.31
9934,806.53
9935,685.85
9936,798.77
9937,1035.53
9938,1215.56
9939,1051.45
9940,674.72
9941,1106.15
9942,691.68
9943,864.88
9944,813.22
9945,1051.85
9946,767.73
9947,716.07
9948,1130.1
9949,740.22
9950,1193.38
9951,1105.85
9952,711.71
9953,831.38
9954,647.14
9955,728.06
9956,1312.52
9957,914.28
9958,766.12
9959,1083.21
9960,1328.1
9961,887.69
9962,1350.84
9963,1396.9
9964,757.88
9965,990.78
9966,793.33
9967,990.25
9968,710.49
9969,1097.89
9970,982.03
9971,590.16
9972,728.93
9973,950.31
9974,710.96
9975,877.01
9976,942.45
9977,765.41
9978,823.99
9979,807.59
9980,665.05
9981,860.31
9982,800.27
9983,913
9984,1482.56
9985,1203.11
9986,765.75
9987,633.49
9988,1138.64
9989,1062.67
9990,1015.31
9991,1143.98
9992,1112.55
9993,952.81
9994,806.96
9995,796.37
9996,782.02
9997,688.27
9998,1096.05
9999,1123.46
10000,871.42
